key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,stadium_capacity,attendance,total_goals_in_match,match_for_host,used_capacity_ratio,attendance_category,relative_attendance_category,host_country_code,tournament_year,short_stage_name
262,WC-1974,1974 FIFA World Cup,M-1974-30,East Germany v Netherlands,second group stage,Group A,1,0,0,0,1974-06-30,16:00,S-059,Parkstadion,Gelsenkirchen,Germany,T-23,East Germany,DDR,T-46,Netherlands,NLD,0–2,0,2,-2,2,0,0,0-0,0,0,away team win,0,1,0,72000,42738.0,2,0,0.5935833333333334,25k-50k,50%-75%,DEU,1974,group stage
263,WC-1974,1974 FIFA World Cup,M-1974-31,Poland v Yugoslavia,second group stage,Group B,1,0,0,0,1974-06-30,16:00,S-057,Waldstadion,Frankfurt,Germany,T-55,Poland,POL,T-84,Yugoslavia,YUG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,62000,58000.0,3,0,0.9354838709677419,50k-75k,75%-100%,DEU,1974,group stage
264,WC-1974,1974 FIFA World Cup,M-1974-32,West Germany v Sweden,second group stage,Group B,1,0,0,0,1974-06-30,19:30,S-056,Rheinstadion,Düsseldorf,Germany,T-83,West Germany,DEU,T-72,Sweden,SWE,4–2,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,70000,67800.0,6,0,0.9685714285714285,50k-75k,75%-100%,DEU,1974,group stage
265,WC-1974,1974 FIFA World Cup,M-1974-33,Poland v West Germany,second group stage,Group B,1,0,0,0,1974-07-03,16:30,S-057,Waldstadion,Frankfurt,Germany,T-55,Poland,POL,T-83,West Germany,DEU,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,62000,62000.0,1,0,1.0,50k-75k,>100%,DEU,1974,group stage
266,WC-1974,1974 FIFA World Cup,M-1974-34,Argentina v East Germany,second group stage,Group A,1,0,0,0,1974-07-03,19:30,S-059,Parkstadion,Gelsenkirchen,Germany,T-03,Argentina,ARG,T-23,East Germany,DDR,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,72000,42738.0,2,0,0.5935833333333334,25k-50k,50%-75%,DEU,1974,group stage
267,WC-1974,1974 FIFA World Cup,M-1974-35,Netherlands v Brazil,second group stage,Group A,1,0,0,0,1974-07-03,19:30,S-055,Westfalenstadion,Dortmund,Germany,T-46,Netherlands,NLD,T-09,Brazil,BRA,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,65000,53700.0,2,0,0.8261538461538461,50k-75k,75%-100%,DEU,1974,group stage
268,WC-1974,1974 FIFA World Cup,M-1974-36,Sweden v Yugoslavia,second group stage,Group B,1,0,0,0,1974-07-03,19:30,S-056,Rheinstadion,Düsseldorf,Germany,T-72,Sweden,SWE,T-84,Yugoslavia,YUG,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,70000,41300.0,3,0,0.59,25k-50k,50%-75%,DEU,1974,group stage
269,WC-1974,1974 FIFA World Cup,M-1974-37,Brazil v Poland,third-place match,not applicable,0,1,0,0,1974-07-06,16:00,S-065,Olympiastadion,Munich,Germany,T-09,Brazil,BRA,T-55,Poland,POL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,86000,77100.0,1,0,0.8965116279069767,75k-100k,75%-100%,DEU,1974,knockout stage
269,WC-1974,1974 FIFA World Cup,M-1974-37,Brazil v Poland,third-place match,not applicable,0,1,0,0,1974-07-06,16:00,S-065,Olympiastadion,Munich,Germany,T-09,Brazil,BRA,T-55,Poland,POL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,78000,77100.0,1,0,0.9884615384615385,75k-100k,75%-100%,DEU,1974,knockout stage
270,WC-1974,1974 FIFA World Cup,M-1974-38,Netherlands v West Germany,final,not applicable,0,1,0,0,1974-07-07,16:00,S-065,Olympiastadion,Munich,Germany,T-46,Netherlands,NLD,T-83,West Germany,DEU,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,86000,78200.0,3,0,0.9093023255813953,75k-100k,75%-100%,DEU,1974,knockout stage
270,WC-1974,1974 FIFA World Cup,M-1974-38,Netherlands v West Germany,final,not applicable,0,1,0,0,1974-07-07,16:00,S-065,Olympiastadion,Munich,Germany,T-46,Netherlands,NLD,T-83,West Germany,DEU,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,78000,78200.0,3,0,1.0025641025641026,75k-100k,>100%,DEU,1974,knockout stage
271,WC-1978,1978 FIFA World Cup,M-1978-01,West Germany v Poland,group stage,Group 2,1,0,0,0,1978-06-01,15:00,S-002,Estadio Monumental,Buenos Aires,Argentina,T-83,West Germany,DEU,T-55,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,75000,67579.0,0,0,0.9010533333333334,50k-75k,75%-100%,ARG,1978,group stage
272,WC-1978,1978 FIFA World Cup,M-1978-02,Italy v France,group stage,Group 1,1,0,0,0,1978-06-02,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-39,Italy,ITA,T-28,France,FRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,42373.0,3,0,0.9630227272727273,25k-50k,75%-100%,ARG,1978,group stage
273,WC-1978,1978 FIFA World Cup,M-1978-03,Tunisia v Mexico,group stage,Group 2,1,0,0,0,1978-06-02,16:45,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-76,Tunisia,TUN,T-44,Mexico,MEX,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,46000,17396.0,4,0,0.37817391304347825,1k-25k,25%-50%,ARG,1978,group stage
274,WC-1978,1978 FIFA World Cup,M-1978-04,Argentina v Hungary,group stage,Group 1,1,0,0,0,1978-06-02,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-34,Hungary,HUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,75000,71615.0,3,1,0.9548666666666666,50k-75k,75%-100%,ARG,1978,group stage
275,WC-1978,1978 FIFA World Cup,M-1978-05,Austria v Spain,group stage,Group 3,1,0,0,0,1978-06-03,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-05,Austria,AUT,T-71,Spain,ESP,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,49000,40841.0,3,0,0.8334897959183674,25k-50k,75%-100%,ARG,1978,group stage
276,WC-1978,1978 FIFA World Cup,M-1978-06,Brazil v Sweden,group stage,Group 3,1,0,0,0,1978-06-03,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-09,Brazil,BRA,T-72,Sweden,SWE,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,44000,42738.0,2,0,0.9713181818181819,25k-50k,75%-100%,ARG,1978,group stage
277,WC-1978,1978 FIFA World Cup,M-1978-07,Netherlands v Iran,group stage,Group 4,1,0,0,0,1978-06-03,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-46,Netherlands,NLD,T-36,Iran,IRN,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,35000,42738.0,3,0,1.2210857142857143,25k-50k,>100%,ARG,1978,group stage
278,WC-1978,1978 FIFA World Cup,M-1978-08,Peru v Scotland,group stage,Group 4,1,0,0,0,1978-06-03,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-54,Peru,PER,T-62,Scotland,SCO,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,47000,37927.0,4,0,0.8069574468085107,25k-50k,75%-100%,ARG,1978,group stage
279,WC-1978,1978 FIFA World Cup,M-1978-09,Italy v Hungary,group stage,Group 1,1,0,0,0,1978-06-06,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-39,Italy,ITA,T-34,Hungary,HUN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,44000,26533.0,4,0,0.6030227272727273,25k-50k,50%-75%,ARG,1978,group stage
280,WC-1978,1978 FIFA World Cup,M-1978-10,Poland v Tunisia,group stage,Group 2,1,0,0,0,1978-06-06,16:45,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-55,Poland,POL,T-76,Tunisia,TUN,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46000,9624.0,1,0,0.20921739130434783,1k-25k,0%-25%,ARG,1978,group stage
281,WC-1978,1978 FIFA World Cup,M-1978-11,West Germany v Mexico,group stage,Group 2,1,0,0,0,1978-06-06,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-83,West Germany,DEU,T-44,Mexico,MEX,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0,47000,35258.0,6,0,0.7501702127659574,25k-50k,75%-100%,ARG,1978,group stage
282,WC-1978,1978 FIFA World Cup,M-1978-12,Argentina v France,group stage,Group 1,1,0,0,0,1978-06-06,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-28,France,FRA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,75000,71666.0,3,1,0.9555466666666667,50k-75k,75%-100%,ARG,1978,group stage
283,WC-1978,1978 FIFA World Cup,M-1978-13,Austria v Sweden,group stage,Group 3,1,0,0,0,1978-06-07,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-05,Austria,AUT,T-72,Sweden,SWE,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,49000,41424.0,1,0,0.8453877551020408,25k-50k,75%-100%,ARG,1978,group stage
284,WC-1978,1978 FIFA World Cup,M-1978-14,Brazil v Spain,group stage,Group 3,1,0,0,0,1978-06-07,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-09,Brazil,BRA,T-71,Spain,ESP,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,44000,34771.0,0,0,0.79025,25k-50k,75%-100%,ARG,1978,group stage
285,WC-1978,1978 FIFA World Cup,M-1978-15,Netherlands v Peru,group stage,Group 4,1,0,0,0,1978-06-07,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-46,Netherlands,NLD,T-54,Peru,PER,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,35000,28125.0,0,0,0.8035714285714286,25k-50k,75%-100%,ARG,1978,group stage
286,WC-1978,1978 FIFA World Cup,M-1978-16,Scotland v Iran,group stage,Group 4,1,0,0,0,1978-06-07,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-62,Scotland,SCO,T-36,Iran,IRN,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,47000,42738.0,2,0,0.9093191489361702,25k-50k,75%-100%,ARG,1978,group stage
287,WC-1978,1978 FIFA World Cup,M-1978-17,France v Hungary,group stage,Group 1,1,0,0,0,1978-06-10,14:30,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-28,France,FRA,T-34,Hungary,HUN,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,44000,23127.0,4,0,0.5256136363636363,1k-25k,50%-75%,ARG,1978,group stage
288,WC-1978,1978 FIFA World Cup,M-1978-18,Poland v Mexico,group stage,Group 2,1,0,0,0,1978-06-10,16:45,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-55,Poland,POL,T-44,Mexico,MEX,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,46000,22651.0,4,0,0.49241304347826087,1k-25k,25%-50%,ARG,1978,group stage
289,WC-1978,1978 FIFA World Cup,M-1978-19,West Germany v Tunisia,group stage,Group 2,1,0,0,0,1978-06-10,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-83,West Germany,DEU,T-76,Tunisia,TUN,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,47000,30667.0,0,0,0.6524893617021277,25k-50k,50%-75%,ARG,1978,group stage
290,WC-1978,1978 FIFA World Cup,M-1978-20,Argentina v Italy,group stage,Group 1,1,0,0,0,1978-06-10,19:15,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-39,Italy,ITA,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,75000,42738.0,1,1,0.56984,25k-50k,50%-75%,ARG,1978,group stage
291,WC-1978,1978 FIFA World Cup,M-1978-21,Brazil v Austria,group stage,Group 3,1,0,0,0,1978-06-11,13:45,S-004,Estadio José María Minella,Mar del Plata,Argentina,T-09,Brazil,BRA,T-05,Austria,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,44000,35221.0,1,0,0.8004772727272728,25k-50k,75%-100%,ARG,1978,group stage
292,WC-1978,1978 FIFA World Cup,M-1978-22,Spain v Sweden,group stage,Group 3,1,0,0,0,1978-06-11,13:45,S-001,Estadio José Amalfitani,Buenos Aires,Argentina,T-71,Spain,ESP,T-72,Sweden,SWE,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,49000,42132.0,1,0,0.8598367346938776,25k-50k,75%-100%,ARG,1978,group stage
293,WC-1978,1978 FIFA World Cup,M-1978-23,Peru v Iran,group stage,Group 4,1,0,0,0,1978-06-11,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-54,Peru,PER,T-36,Iran,IRN,4–1,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,47000,42738.0,5,0,0.9093191489361702,25k-50k,75%-100%,ARG,1978,group stage
294,WC-1978,1978 FIFA World Cup,M-1978-24,Scotland v Netherlands,group stage,Group 4,1,0,0,0,1978-06-11,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-62,Scotland,SCO,T-46,Netherlands,NLD,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,35000,35130.0,5,0,1.0037142857142858,25k-50k,>100%,ARG,1978,group stage
295,WC-1978,1978 FIFA World Cup,M-1978-25,Austria v Netherlands,second group stage,Group A,1,0,0,0,1978-06-14,13:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-05,Austria,AUT,T-46,Netherlands,NLD,1–5,1,5,-4,4,0,0,0-0,0,0,away team win,0,1,0,47000,42738.0,6,0,0.9093191489361702,25k-50k,75%-100%,ARG,1978,group stage
296,WC-1978,1978 FIFA World Cup,M-1978-26,Italy v West Germany,second group stage,Group A,1,0,0,0,1978-06-14,13:45,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,Italy,ITA,T-83,West Germany,DEU,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,75000,42738.0,0,0,0.56984,25k-50k,50%-75%,ARG,1978,group stage
297,WC-1978,1978 FIFA World Cup,M-1978-27,Brazil v Peru,second group stage,Group B,1,0,0,0,1978-06-14,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-09,Brazil,BRA,T-54,Peru,PER,3–0,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,35000,31278.0,3,0,0.8936571428571428,25k-50k,75%-100%,ARG,1978,group stage
298,WC-1978,1978 FIFA World Cup,M-1978-28,Argentina v Poland,second group stage,Group B,1,0,0,0,1978-06-14,19:15,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,Argentina,ARG,T-55,Poland,POL,2–0,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,46000,37091.0,2,1,0.8063260869565217,25k-50k,75%-100%,ARG,1978,group stage
299,WC-1978,1978 FIFA World Cup,M-1978-29,Peru v Poland,second group stage,Group B,1,0,0,0,1978-06-18,13:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-54,Peru,PER,T-55,Poland,POL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,35000,42738.0,1,0,1.2210857142857143,25k-50k,>100%,ARG,1978,group stage
300,WC-1978,1978 FIFA World Cup,M-1978-30,Italy v Austria,second group stage,Group A,1,0,0,0,1978-06-18,16:45,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,Italy,ITA,T-05,Austria,AUT,1–0,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,75000,66695.0,1,0,0.8892666666666666,50k-75k,75%-100%,ARG,1978,group stage
301,WC-1978,1978 FIFA World Cup,M-1978-31,Netherlands v West Germany,second group stage,Group A,1,0,0,0,1978-06-18,16:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-46,Netherlands,NLD,T-83,West Germany,DEU,2–2,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,47000,42738.0,4,0,0.9093191489361702,25k-50k,75%-100%,ARG,1978,group stage
302,WC-1978,1978 FIFA World Cup,M-1978-32,Argentina v Brazil,second group stage,Group B,1,0,0,0,1978-06-18,19:15,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,Argentina,ARG,T-09,Brazil,BRA,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,46000,37326.0,0,1,0.8114347826086956,25k-50k,75%-100%,ARG,1978,group stage
303,WC-1978,1978 FIFA World Cup,M-1978-33,Austria v West Germany,second group stage,Group A,1,0,0,0,1978-06-21,13:45,S-003,Estadio Chateau Carreras,Córdoba,Argentina,T-05,Austria,AUT,T-83,West Germany,DEU,3–2,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,47000,38318.0,5,0,0.8152765957446808,25k-50k,75%-100%,ARG,1978,group stage
304,WC-1978,1978 FIFA World Cup,M-1978-34,Italy v Netherlands,second group stage,Group A,1,0,0,0,1978-06-21,13:45,S-002,Estadio Monumental,Buenos Aires,Argentina,T-39,Italy,ITA,T-46,Netherlands,NLD,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,75000,42738.0,3,0,0.56984,25k-50k,50%-75%,ARG,1978,group stage
305,WC-1978,1978 FIFA World Cup,M-1978-35,Brazil v Poland,second group stage,Group B,1,0,0,0,1978-06-21,16:45,S-005,Estadio Ciudad de Mendoza,Mendoza,Argentina,T-09,Brazil,BRA,T-55,Poland,POL,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,35000,39586.0,4,0,1.1310285714285715,25k-50k,>100%,ARG,1978,group stage
306,WC-1978,1978 FIFA World Cup,M-1978-36,Argentina v Peru,second group stage,Group B,1,0,0,0,1978-06-21,19:15,S-006,Estadio Gigante de Arroyito,Rosario,Argentina,T-03,Argentina,ARG,T-54,Peru,PER,6–0,6,0,6,-6,0,0,0-0,0,0,home team win,1,0,0,46000,37315.0,6,1,0.8111956521739131,25k-50k,75%-100%,ARG,1978,group stage
307,WC-1978,1978 FIFA World Cup,M-1978-37,Brazil v Italy,third-place match,not applicable,0,1,0,0,1978-06-24,15:00,S-002,Estadio Monumental,Buenos Aires,Argentina,T-09,Brazil,BRA,T-39,Italy,ITA,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,75000,69659.0,3,0,0.9287866666666666,50k-75k,75%-100%,ARG,1978,knockout stage
308,WC-1978,1978 FIFA World Cup,M-1978-38,Argentina v Netherlands,final,not applicable,0,1,0,0,1978-06-25,15:00,S-002,Estadio Monumental,Buenos Aires,Argentina,T-03,Argentina,ARG,T-46,Netherlands,NLD,3–1,3,1,2,-2,1,0,0-0,0,0,home team win,1,0,0,75000,71483.0,4,1,0.9531066666666667,50k-75k,75%-100%,ARG,1978,knockout stage
309,WC-1982,1982 FIFA World Cup,M-1982-01,Argentina v Belgium,group stage,Group 3,1,0,0,0,1982-06-13,20:00,S-149,Camp Nou,Barcelona,Spain,T-03,Argentina,ARG,T-06,Belgium,BEL,0–1,0,1,-1,1,0,0,0-0,0,0,away team win,0,1,0,121000,95000.0,1,0,0.7851239669421488,75k-100k,75%-100%,ESP,1982,group stage
310,WC-1982,1982 FIFA World Cup,M-1982-02,Italy v Poland,group stage,Group 1,1,0,0,0,1982-06-14,17:15,S-162,Balaídos,Vigo,Spain,T-39,Italy,ITA,T-55,Poland,POL,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,33000,33000.0,0,0,1.0,25k-50k,>100%,ESP,1982,group stage
311,WC-1982,1982 FIFA World Cup,M-1982-03,Brazil v Soviet Union,group stage,Group 6,1,0,0,0,1982-06-14,21:00,S-159,Estadio Ramón Sánchez Pizjuán,Seville,Spain,T-09,Brazil,BRA,T-70,Soviet Union,SUN,2–1,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,68000,68000.0,3,0,1.0,50k-75k,>100%,ESP,1982,group stage
312,WC-1982,1982 FIFA World Cup,M-1982-04,Peru v Cameroon,group stage,Group 1,1,0,0,0,1982-06-15,17:15,S-147,Estadio Riazor,A Coruña,Spain,T-54,Peru,PER,T-11,Cameroon,CMR,0–0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,34000,11000.0,0,0,0.3235294117647059,1k-25k,25%-50%,ESP,1982,group stage
313,WC-1982,1982 FIFA World Cup,M-1982-05,Hungary v El Salvador,group stage,Group 3,1,0,0,0,1982-06-15,21:00,S-152,Nuevo Estadio,Elche,Spain,T-34,Hungary,HUN,T-26,El Salvador,SLV,10–1,10,1,9,-9,0,0,0-0,0,0,home team win,1,0,0,53000,23000.0,11,0,0.4339622641509434,1k-25k,25%-50%,ESP,1982,group stage
314,WC-1982,1982 FIFA World Cup,M-1982-06,Scotland v New Zealand,group stage,Group 6,1,0,0,0,1982-06-15,21:00,S-156,Estadio La Rosaleda,Málaga,Spain,T-62,Scotland,SCO,T-47,New Zealand,NZL,5–2,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,45000,36000.0,7,0,0.8,25k-50k,75%-100%,ESP,1982,group stage
315,WC-1982,1982 FIFA World Cup,M-1982-07,West Germany v Algeria,group stage,Group 2,1,0,0,0,1982-06-16,17:15,S-153,Estadio El Molinón,Gijón,Spain,T-83,West Germany,DEU,T-01,Algeria,DZA,1–2,1,2,-1,1,0,0,0-0,0,0,away team win,0,1,0,45000,42000.0,3,0,0.9333333333333333,25k-50k,75%-100%,ESP,1982,group stage
316,WC-1982,1982 FIFA World Cup,M-1982-08,England v France,group stage,Group 4,1,0,0,0,1982-06-16,17:15,S-151,Estadio San Mamés,Bilbao,Spain,T-27,England,ENG,T-28,France,FRA,3–1,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,46000,44172.0,4,0,0.9602608695652174,25k-50k,75%-100%,ESP,1982,group stage
317,WC-1982,1982 FIFA World Cup,M-1982-09,Spain v Honduras,group stage,Group 5,1,0,0,0,1982-06-16,21:00,S-160,Estadio Luis Casanova,Valencia,Spain,T-71,Spain,ESP,T-33,Honduras,HND,1–1,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,50000,49562.0,2,1,0.99124,25k-50k,75%-100%,ESP,1982,group stage
